S3_C1
Variable Metadata (Each repeat of variable indicates trial amount):
"['RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X']"
NEXT_MATRIX
-8.173615,-7.30263,-6.864741,-7.738065,-6.399031
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
-1.266658,-1.442239,-1.390485,-1.378982,-1.38547
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
-0.651123,-0.565835,-0.790704,-0.459006,-0.748007
-0.504647,-0.937167,nan,-0.817008,nan
nan,nan,nan,nan,nan
NEXT_MATRIX
14.0,16.0,17.0,15.0,16.0
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
75.0,78.0,76.0,75.0,76.0
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
8.0,9.0,66.0,9.0,64.0
56.0,69.0,nan,68.0,nan
nan,nan,nan,nan,nan
NEXT_MATRIX
13.861386138613863,15.841584158415841,16.831683168316832,14.85148514851485,15.841584158415841
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
74.25742574257426,77.22772277227723,75.24752475247524,74.25742574257426,75.24752475247524
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.920792079207921,8.91089108910891,65.34653465346535,8.91089108910891,63.366336633663366
55.44554455445545,68.31683168316832,nan,67.32673267326733,nan
nan,nan,nan,nan,nan
