S2_C1
Variable Metadata (Each repeat of variable indicates trial amount):
"['RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X']"
NEXT_MATRIX
12.227732,11.023622,10.363315,8.02903,9.889336
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.078942,0.087735,0.093931,0.08727,0.060725
3.688827,3.927134,3.948868,3.605473,4.084984
nan,nan,nan,nan,nan
NEXT_MATRIX
79.0,79.0,78.0,77.0,79.0
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
18.0,18.0,19.0,19.0,20.0
89.0,89.0,88.0,88.0,89.0
nan,nan,nan,nan,nan
NEXT_MATRIX
78.21782178217822,78.21782178217822,77.22772277227723,76.23762376237624,78.21782178217822
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
17.82178217821782,17.82178217821782,18.81188118811881,18.81188118811881,19.801980198019802
88.11881188118812,88.11881188118812,87.12871287128714,87.12871287128714,88.11881188118812
nan,nan,nan,nan,nan
