S2_C1
Variable Metadata (Each repeat of variable indicates trial amount):
"['RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleAngle_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnkleMoment_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X', 'RightAnklePower_X']"
NEXT_MATRIX
-7.997931,-6.374496,-6.018147,-5.638447,-6.125637
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
-1.506636,-1.593017,-1.548781,-1.560904,-1.600129
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
-0.606776,-0.520384,-0.620634,-0.594545,-0.594145
-1.174534,-1.142001,-1.456547,-1.069038,-1.439602
nan,nan,nan,nan,nan
NEXT_MATRIX
15.0,15.0,16.0,16.0,17.0
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
79.0,79.0,78.0,77.0,79.0
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
9.0,9.0,9.0,8.0,9.0
69.0,66.0,69.0,68.0,70.0
nan,nan,nan,nan,nan
NEXT_MATRIX
14.85148514851485,14.85148514851485,15.841584158415841,15.841584158415841,16.831683168316832
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
78.21782178217822,78.21782178217822,77.22772277227723,76.23762376237624,78.21782178217822
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
8.91089108910891,8.91089108910891,8.91089108910891,7.920792079207921,8.91089108910891
68.31683168316832,65.34653465346535,68.31683168316832,67.32673267326733,69.3069306930693
nan,nan,nan,nan,nan
