	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d
7	1.662291	1.553882	-3.272704	0.17545	0.009954	0.01182	-0.550193	0.002618	0.012818	25.122482	3.810797	-6.701417	-0.331826	0.055569	0.079592	0.060379	-0.022552	-0.172935	-4.692569	2.311268	2.045997	-0.064617	0.121795	0.006727	0.106252	0.046069	-0.001545	3.632406	1.027826	-4.490366	0.142922	-0.002255	0.007707	-0.389439	-0.001136	0.010323	23.325781	2.655853	-6.218778	-0.357354	0.036195	0.050571	0.024333	-0.0294	-0.067299	-3.329792	3.168425	-1.311739	-0.112508	0.069256	0.005697	0.18112	0.009056	-0.004398	0.583699	0.351087	-4.029007	0.162639	-0.006401	-0.002384	-0.434631	0.001322	-0.003013	27.335724	3.9126	-1.242978	-0.395043	0.072908	0.089313	0.375186	-0.069358	-0.127235	-6.480965	2.525978	1.076416	-0.097207	0.112659	-0.011522	0.082814	0.049503	0.015616	1.816065	0.339191	-3.241601	0.117206	0.006481	-0.010181	-0.279121	-0.00169	-0.006805	25.02862	2.831247	-4.985481	-0.353226	0.119366	0.094003	0.291346	-0.116992	-0.105406	-5.206345	2.731919	-0.701561	-0.120223	0.124823	-0.017527	0.114035	0.032827	0.013978	3.307675	0.899817	-6.319723	0.155642	-0.012862	0.000525	-0.345788	0.00524	0.000135	25.025406	1.984452	-0.818898	-0.164937	0.083538	0.053381	0.276683	-0.144311	-0.032238	-4.876698	1.650214	-1.130008	-0.004807	0.111214	-0.005279	-0.001194	0.037712	0.007432
8	0.410566	1.448015	-3.743034	0.225361	0.00576	0.015019	-0.68068	0.001242	0.018388	24.979805	4.313629	-5.925903	-0.28459	0.009234	0.046519	0.066593	-0.002009	-0.106224	-5.364125	2.177155	2.134194	0.005465	0.115667	0.011196	-0.009077	0.025942	-0.002947	2.552056	0.803414	-5.060524	0.188174	-0.001472	0.014742	-0.491154	-0.00066	0.022416	23.255136	3.180032	-5.814134	-0.272094	0.01856	0.047154	0.046942	-0.014172	-0.071082	-4.003484	3.095906	-0.946375	-0.027054	0.07994	0.013731	0.044105	0.007892	-0.014203	-0.44058	0.433197	-4.557179	0.212427	-0.015737	0.000373	-0.545899	0.003364	0.000536	26.918108	4.501303	-0.897909	-0.364915	0.016709	0.048141	0.38446	-0.0153	-0.072881	-6.831791	2.29343	1.610273	-0.037817	0.094707	-0.007048	0.032364	0.038748	0.010475	0.890066	0.453755	-3.537989	0.159428	0.005688	-0.006805	-0.36648	-0.00201	-0.005603	24.66741	3.364607	-4.72556	-0.329601	0.104143	0.088679	0.306281	-0.094573	-0.106522	-5.586894	2.602137	-0.357537	-0.070605	0.13188	-0.013988	0.064524	0.02826	0.01388	2.455012	1.069393	-6.406904	0.200073	-0.017066	0.004476	-0.42659	0.008178	0.000743	24.346071	2.703639	-0.91555	-0.151834	0.07075	0.052188	0.275004	-0.128034	-0.025055	-4.768814	1.478336	-0.571965	0.027673	0.120907	0.000521	0.009472	0.03381	-0.000793
9	-0.764316	1.369858	-4.268068	0.263496	-0.000126	0.016456	-0.730071	-0.000023	0.022078	24.815859	4.753491	-5.090029	-0.275822	-0.030182	0.018373	0.063333	0.000521	-0.042388	-6.064573	2.114175	2.245974	0.05509	0.108334	0.01344	-0.098225	0.001442	-0.004268	1.542723	0.614194	-5.704073	0.226024	-0.000121	0.022157	-0.537104	-0.000047	0.037092	23.139248	3.702078	-5.34126	-0.221239	0.006838	0.048295	0.055351	-0.004581	-0.07873	-4.70406	3.034829	-0.482769	0.041579	0.093705	0.02137	-0.071617	0.001009	-0.026629	-1.400475	0.525134	-5.143576	0.258998	-0.025437	-0.000037	-0.60952	0.005164	-0.000062	26.461143	5.076071	-0.512809	-0.325929	-0.024725	0.01498	0.362733	0.020288	-0.02333	-7.199379	2.078713	2.18488	0.025702	0.08414	-0.005405	-0.024245	0.025398	0.008411	0.017435	0.607297	-3.895024	0.198944	0.002086	-0.004335	-0.422158	-0.000906	-0.004253	24.265352	3.871394	-4.423663	-0.311846	0.06736	0.065371	0.313396	-0.053007	-0.081352	-5.965752	2.492612	0.05921	-0.02337	0.122642	-0.010703	0.021718	0.013486	0.012363	1.657207	1.264881	-6.469741	0.242297	-0.024054	0.004458	-0.471554	0.012737	0.000614	23.63131	3.415979	-1.057332	-0.140975	0.040653	0.034833	0.264289	-0.073221	-0.011972	-4.651268	1.340647	0.03179	0.05922	0.115035	0.002966	0.017736	0.017533	-0.004812
10	-1.814793	1.308751	-4.837171	0.289946	-0.00629	0.020638	-0.702539	-0.001208	0.029586	24.657446	5.114633	-4.224206	-0.270913	-0.096945	-0.026411	0.045383	-0.016886	0.059615	-6.83756	2.14291	2.394236	0.104783	0.07788	0.019713	-0.209903	-0.019022	-0.007745	0.646535	0.461665	-6.405753	0.250618	-0.002617	0.030605	-0.515326	-0.000834	0.054701	22.990343	4.195024	-4.81346	-0.210334	-0.023475	0.037607	0.062207	0.012598	-0.06374	-5.461021	3.010261	0.056472	0.089781	0.09137	0.029551	-0.169621	-0.012981	-0.041066	-2.255625	0.618966	-5.769397	0.294899	-0.036236	0.00065	-0.603682	0.006066	0.00107	25.984415	5.607675	-0.094737	-0.286329	-0.078443	-0.026223	0.320206	0.05275	0.04072	-7.616382	1.914816	2.779784	0.087351	0.06219	-0.001503	-0.097286	0.007467	0.002346	-0.768322	0.792757	-4.309518	0.238142	-0.003953	-0.002052	-0.446388	0.001907	-0.002305	23.834877	4.329235	-4.08626	-0.270925	0.031698	0.042075	0.283562	-0.019981	-0.052716	-6.363013	2.42597	0.537021	0.036975	0.11002	-0.006685	-0.036848	-0.005206	0.008535	0.947032	1.476401	-6.531554	0.275445	-0.031059	0.002137	-0.465918	0.017264	0.000368	22.910339	4.090573	-1.228895	-0.138535	0.007444	0.01473	0.257957	-0.012669	-0.003349	-4.574906	1.261981	0.677997	0.084511	0.102139	0.002928	0.011389	-0.002977	-0.005
11	-2.709019	1.244741	-5.439532	0.30753	-0.013119	0.024826	-0.619891	-0.003336	0.037123	24.529297	5.393891	-3.356113	-0.243509	-0.17699	-0.081069	0.015596	-0.058797	0.174724	-7.718228	2.274782	2.591124	0.16787	0.028632	0.028289	-0.384221	-0.01486	-0.013708	-0.109726	0.335403	-7.146276	0.261783	-0.010267	0.034539	-0.442681	-0.003081	0.063975	22.822088	4.635998	-4.246186	-0.218051	-0.094664	-0.006743	0.06795	0.035725	0.011514	-6.301857	3.047001	0.64698	0.127004	0.05202	0.034505	-0.268678	-0.01797	-0.050532	-2.977043	0.702281	-6.41288	0.319173	-0.047323	0.003164	-0.536996	0.004675	0.00525	25.510441	6.073715	0.347375	-0.255248	-0.153558	-0.079825	0.27296	0.076254	0.120682	-8.113129	1.830002	3.37404	0.141895	0.021165	0.005761	-0.192084	-0.002461	-0.008654	-1.44438	0.996021	-4.772397	0.2738	-0.01142	0.001475	-0.433573	0.005584	0.001819	23.390133	4.723538	-3.72096	-0.23305	-0.020887	0.008198	0.245791	0.009617	-0.010129	-6.79757	2.421424	1.060938	0.097379	0.082618	-0.000573	-0.10784	-0.01995	0.000773	0.346299	1.69325	-6.616159	0.302777	-0.041188	0.000657	-0.422834	0.022827	0.000173	22.211218	4.703285	-1.405681	-0.120965	-0.053236	-0.023036	0.214844	0.081363	0.003729	-4.584027	1.259587	1.357613	0.11848	0.066198	0.004453	-0.015433	-0.016009	-0.00782
12	-3.43083	1.152542	-6.062635	0.313448	-0.022877	0.029878	-0.496728	-0.00864	0.045383	24.445301	5.602708	-2.509125	-0.207455	-0.265382	-0.139143	-0.009633	-0.114482	0.28195	-8.724352	2.506757	2.84492	0.235842	-0.03683	0.040161	-0.610457	0.028528	-0.023386	-0.716353	0.215696	-7.903356	0.266681	-0.02202	0.034973	-0.352533	-0.007297	0.065045	22.645575	5.01414	-3.654609	-0.212265	-0.189883	-0.070561	0.066181	0.04254	0.119066	-7.244415	3.159508	1.26477	0.171653	-0.014127	0.038781	-0.40666	0.007919	-0.057077	-3.549004	0.758687	-7.052141	0.335815	-0.058766	0.004777	-0.434334	-0.000393	0.00773	25.060013	6.463648	0.804968	-0.216137	-0.228747	-0.133107	0.210988	0.073167	0.193132	-8.712663	1.841133	3.948309	0.200265	-0.029182	0.013764	-0.328057	0.010798	-0.019157	-1.998387	1.198139	-5.268031	0.298027	-0.020614	0.005036	-0.379406	0.009203	0.006522	22.944254	5.049273	-3.335672	-0.217999	-0.096697	-0.039727	0.225562	0.028632	0.047776	-7.284461	2.490618	1.611931	0.144013	0.035301	0.006374	-0.180063	-0.015867	-0.008686	-0.13345	1.904891	-6.742397	0.324815	-0.054134	0.001787	-0.35228	0.028501	0.000698	21.558044	5.237932	-1.556418	-0.088253	-0.144183	-0.078376	0.143816	0.186326	0.013195	-4.712734	1.340704	2.052907	0.162725	0.005979	0.009261	-0.075564	-0.002738	-0.016188
13	-3.977927	1.004372	-6.691408	0.312038	-0.030406	0.035796	-0.362393	-0.017093	0.053562	24.40303	5.764395	-1.70104	-0.17117	-0.35552	-0.19482	-0.021269	-0.162407	0.368385	-9.85087	2.821265	3.157054	0.305784	-0.109441	0.05508	-0.869435	0.106897	-0.03708	-1.179481	0.079325	-8.652844	0.262085	-0.033298	0.034647	-0.2575	-0.013866	0.062615	22.464598	5.333274	-3.050521	-0.213103	-0.295877	-0.138446	0.067252	0.029917	0.228962	-8.291216	3.345059	1.885956	0.209945	-0.093693	0.045118	-0.548066	0.069908	-0.063981	-3.969193	0.770965	-7.667563	0.340944	-0.069173	0.008227	-0.310629	-0.010118	0.012546	24.648413	6.780454	1.270121	-0.173671	-0.305121	-0.18297	0.148968	0.051528	0.253495	-9.426281	1.949154	4.487839	0.256427	-0.087781	0.025156	-0.495226	0.052944	-0.031337	-2.427223	1.378459	-5.776091	0.313012	-0.031503	0.009573	-0.301543	0.011203	0.012422	22.507189	5.309649	-2.937158	-0.192558	-0.177262	-0.088025	0.19199	0.02695	0.10256	-7.832894	2.636415	2.167761	0.193631	-0.020445	0.015472	-0.272626	0.013256	-0.020342	-0.488751	2.102388	-6.920187	0.341326	-0.064136	0.003756	-0.264103	0.03054	0.001975	20.965975	5.687278	-1.64794	-0.051647	-0.229595	-0.128192	0.074847	0.234648	0.032571	-4.980555	1.5019	2.738819	0.211436	-0.054037	0.014847	-0.174385	0.035236	-0.024774
14	-4.36008	0.77328	-7.307928	0.307876	-0.033991	0.040969	-0.23723	-0.027209	0.058207	24.383615	5.907527	-0.944851	-0.126958	-0.434069	-0.241439	-0.017279	-0.177551	0.424607	-11.068656	3.190579	3.521252	0.382778	-0.177877	0.070669	-1.148615	0.196865	-0.052669	-1.516451	-0.097918	-9.370652	0.250635	-0.042295	0.037057	-0.173974	-0.023431	0.062794	22.275009	5.606188	-2.442611	-0.22433	-0.393851	-0.191946	0.076554	0.007228	0.31031	-9.429461	3.588148	2.48786	0.239985	-0.169489	0.056347	-0.673201	0.148685	-0.073864	-4.245625	0.723612	-8.242081	0.337514	-0.077815	0.011124	-0.187843	-0.024455	0.015446	24.281961	7.037459	1.736337	-0.133309	-0.382997	-0.231688	0.098568	0.023397	0.307128	-10.250448	2.141437	4.981877	0.309233	-0.152545	0.037692	-0.678985	0.119764	-0.040656	-2.735394	1.517191	-6.273551	0.32396	-0.041873	0.013783	-0.217094	0.009363	0.017057	22.084272	5.514502	-2.530482	-0.138113	-0.260767	-0.138701	0.131958	0.010726	0.15702	-8.444247	2.853427	2.70479	0.258158	-0.08373	0.02594	-0.402276	0.068189	-0.031346	-0.722794	2.277433	-7.147664	0.350227	-0.073759	0.006832	-0.167755	0.029801	0.004376	20.437494	6.053475	-1.65191	-0.013099	-0.305644	-0.170426	0.016645	0.228264	0.069482	-5.388626	1.730975	3.38659	0.261245	-0.112316	0.02153	-0.304312	0.090291	-0.032645
15	-4.595415	0.436636	-7.891725	0.303167	-0.03603	0.045935	-0.129735	-0.038791	0.059139	24.356787	6.058076	-0.251114	-0.070786	-0.491639	-0.273201	-0.00437	-0.147689	0.443792	-12.329601	3.582846	3.924924	0.467774	-0.234822	0.086095	-1.414789	0.271585	-0.068222	-1.750867	-0.338978	-10.033848	0.239136	-0.04894	0.0426	-0.111528	-0.036132	0.064984	22.066231	5.847651	-1.838498	-0.202318	-0.478349	-0.231992	0.08135	-0.011923	0.365319	-10.633009	3.86776	3.049798	0.286947	-0.23648	0.072732	-0.839131	0.223193	-0.084514	-4.392771	0.604129	-8.76212	0.332888	-0.083526	0.014642	-0.080566	-0.041969	0.017862	23.956577	7.252893	2.197735	-0.077319	-0.450301	-0.271576	0.05006	0.000313	0.345728	-11.166701	2.396227	5.423692	0.373128	-0.212845	0.052209	-0.893687	0.191874	-0.04725	-2.932576	1.597332	-6.737571	0.329591	-0.05178	0.017762	-0.132378	0.003042	0.019851	21.674358	5.67929	-2.119336	-0.085684	-0.345314	-0.188138	0.079427	-0.00886	0.208524	-9.110204	3.127493	3.201466	0.320807	-0.15153	0.037208	-0.538127	0.1404	-0.039315	-0.844951	2.421409	-7.412019	0.355809	-0.081694	0.009807	-0.075856	0.0254	0.006963	19.962332	6.346217	-1.550682	0.036277	-0.383182	-0.215061	-0.040838	0.189567	0.129854	-5.919847	2.010734	3.969503	0.31709	-0.17426	0.028803	-0.457442	0.157329	-0.03757
16	-4.706177	-0.021509	-8.419825	0.288275	-0.035631	0.048089	-0.040391	-0.048933	0.052698	24.286657	6.233922	0.367756	-0.023155	-0.570917	-0.320919	0.002485	-0.083605	0.47275	-13.574656	3.967002	4.352198	0.545468	-0.303896	0.101808	-1.582255	0.342697	-0.083261	-1.907967	-0.662909	-10.621598	0.227568	-0.052399	0.04633	-0.067889	-0.050195	0.0606	21.82287	6.069841	-1.247529	-0.165052	-0.545118	-0.261953	0.083935	-0.018518	0.396879	-11.864942	4.161755	3.555302	0.342413	-0.291972	0.088082	-1.008748	0.276431	-0.087319	-4.427922	0.404481	-9.21804	0.327793	-0.088675	0.018151	0.009264	-0.062146	0.018727	23.658144	7.444568	2.648619	-0.0164	-0.504524	-0.301128	0.009918	-0.007907	0.368729	-12.143428	2.688062	5.810335	0.444243	-0.265517	0.067234	-1.111323	0.251447	-0.049643	-3.030363	1.605834	-7.147383	0.331805	-0.057983	0.020954	-0.053161	-0.007479	0.019859	21.269829	5.822756	-1.708167	-0.029972	-0.414787	-0.227412	0.027741	-0.017602	0.24791	-9.813296	3.437632	3.641683	0.38524	-0.210808	0.047692	-0.672421	0.205118	-0.041989	-0.869253	2.525955	-7.692791	0.355969	-0.092276	0.012387	0.005169	0.01832	0.008922	19.520775	6.57985	-1.340017	0.087326	-0.471938	-0.267182	-0.090591	0.134399	0.216959	-6.542373	2.321736	4.467251	0.372267	-0.245945	0.036766	-0.605859	0.232159	-0.03872
17	-4.715029	-0.607082	-8.869438	0.267783	-0.03468	0.047436	0.025251	-0.057583	0.040499	24.138954	6.44518	0.896717	0.054191	-0.695417	-0.402896	-0.019223	0.029018	0.521593	-14.742862	4.312933	4.787729	0.636052	-0.401069	0.121794	-1.676082	0.408057	-0.101203	-2.009937	-1.082961	-11.116763	0.218179	-0.052557	0.047435	-0.039035	-0.062981	0.049942	21.52702	6.280165	-0.685017	-0.116459	-0.592038	-0.282527	0.077474	-0.007703	0.400502	-13.081599	4.449268	3.996459	0.405295	-0.334718	0.100393	-1.158491	0.298272	-0.082903	-4.368456	0.12137	-9.604387	0.321921	-0.091903	0.019419	0.082522	-0.082533	0.016203	23.365303	7.62738	3.082317	0.03847	-0.549305	-0.325372	-0.024063	0.002791	0.380708	-13.140443	2.9911	6.142818	0.514303	-0.311049	0.079908	-1.285747	0.288158	-0.047443	-3.04045	1.533491	-7.48649	0.333466	-0.06163	0.023632	0.018054	-0.020389	0.01755	20.858711	5.964246	-1.303962	0.024531	-0.465725	-0.2543	-0.023577	-0.002753	0.271951	-10.529303	3.759384	4.01679	0.449731	-0.259047	0.057092	-0.785719	0.245901	-0.040255	-0.813194	2.582763	-7.966179	0.352731	-0.100624	0.014304	0.069534	0.006737	0.009566	19.088366	6.770382	-1.028384	0.129846	-0.552866	-0.3132	-0.131814	0.07143	0.313903	-7.214488	2.64391	4.867737	0.421464	-0.311987	0.044595	-0.716963	0.289096	-0.035127
18	-4.641784	-1.310614	-9.221616	0.247224	-0.022919	0.051975	0.06944	-0.043532	0.03017	23.886305	6.697574	1.320354	0.10871	-0.715757	-0.406608	-0.07182	0.182249	0.441429	-15.778621	4.589767	5.21857	0.705054	-0.425968	0.134387	-1.585316	0.352354	-0.113728	-2.072469	-1.6053	-11.507254	0.208259	-0.049065	0.048785	-0.018971	-0.070711	0.037822	21.161194	6.482617	-0.172967	-0.066678	-0.623739	-0.293025	0.057935	0.023038	0.371247	-14.237612	4.709308	4.375163	0.467114	-0.365634	0.111722	-1.24411	0.285553	-0.07728	-4.229698	-0.242456	-9.91957	0.314121	-0.092301	0.01974	0.140737	-0.09963	0.012675	23.05374	7.811531	3.488714	0.079642	-0.59936	-0.35144	-0.056678	0.034439	0.384761	-14.114182	3.280319	6.427951	0.577746	-0.356174	0.092349	-1.379277	0.301172	-0.045403	-2.974217	1.375972	-7.744634	0.331868	-0.062692	0.026526	0.079846	-0.033508	0.013805	20.425697	6.122662	-0.916981	0.069899	-0.508631	-0.274112	-0.07277	0.042752	0.284232	-11.228712	4.065451	4.327481	0.50684	-0.300846	0.066401	-0.846734	0.256672	-0.036973	-0.696806	2.583708	-8.208778	0.345677	-0.106152	0.016041	0.114183	-0.008838	0.00899	18.641081	6.933859	-0.635398	0.16155	-0.61815	-0.347373	-0.170727	0.021695	0.399302	-7.889997	2.95686	5.167968	0.461521	-0.366241	0.052249	-0.766145	0.312023	-0.027905
19	-4.502257	-2.105253	-9.46487	0.222729	-0.00407	0.056931	0.095399	-0.008345	0.017009	23.512049	6.994005	1.624993	0.136269	-0.706007	-0.387384	-0.136137	0.340888	0.32949	-16.636786	4.767753	5.636173	0.747758	-0.42397	0.141744	-1.325077	0.239313	-0.123842	-2.103319	-2.227026	-11.787014	0.193019	-0.04156	0.049019	-0.003312	-0.06912	0.024122	20.711706	6.679751	0.263031	-0.024526	-0.663894	-0.307742	0.027179	0.076324	0.326338	-15.291352	4.919911	4.700841	0.521967	-0.397516	0.122645	-1.238744	0.246229	-0.074321	-4.024102	-0.678047	-10.166141	0.302537	-0.092605	0.018684	0.184323	-0.114075	0.008707	22.700769	8.003959	3.853477	0.12824	-0.685366	-0.400953	-0.110049	0.096386	0.396337	-15.022402	3.53099	6.679033	0.64534	-0.421214	0.108431	-1.400547	0.298797	-0.048642	-2.842841	1.135253	-7.918345	0.325371	-0.06172	0.027665	0.129713	-0.044708	0.008333	19.954746	6.314881	-0.559494	0.110673	-0.563463	-0.30131	-0.128585	0.124158	0.297033	-11.879174	4.327554	4.582112	0.558754	-0.346754	0.075167	-0.845221	0.239986	-0.034176	-0.540436	2.522164	-8.40016	0.339774	-0.104476	0.017029	0.141155	-0.025674	0.006923	18.159163	7.0859	-0.188785	0.189189	-0.654322	-0.363672	-0.217242	0.00347	0.450487	-8.525114	3.239936	5.373672	0.497198	-0.399328	0.058142	-0.75441	0.288035	-0.018255
20	-4.307567	-2.947745	-9.595804	0.198913	0.010297	0.0561	0.108702	0.021468	0.00169	23.0135	7.335462	1.802182	0.198711	-0.717167	-0.39266	-0.264235	0.511238	0.235539	-17.287788	4.822166	6.034645	0.800474	-0.434702	0.145949	-1.000051	0.108818	-0.133299	-2.103045	-2.934792	-11.956845	0.171248	-0.029345	0.047334	0.009724	-0.053928	0.010508	20.17157	6.874834	0.598752	0.03984	-0.719851	-0.335373	-0.05432	0.157625	0.26976	-16.208385	5.059236	4.987121	0.585547	-0.435077	0.133175	-1.175296	0.180309	-0.076836	-3.762044	-1.170762	-10.350421	0.289813	-0.087119	0.017378	0.215546	-0.116974	0.005464	22.288193	8.211212	4.160145	0.166609	-0.708748	-0.409623	-0.174423	0.17996	0.348143	-15.82788	3.718234	6.91309	0.703817	-0.443905	0.116421	-1.314531	0.232924	-0.054602	-2.65669	0.819989	-8.011662	0.316388	-0.061533	0.025531	0.167779	-0.054521	0.002624	19.43321	6.553094	-0.244381	0.184048	-0.646199	-0.350606	-0.241024	0.250905	0.319126	-12.450297	4.520711	4.795194	0.626369	-0.407378	0.083634	-0.80437	0.197049	-0.034151	-0.362846	2.394835	-8.524988	0.332147	-0.10329	0.018829	0.151997	-0.04271	0.004184	17.630833	7.241568	0.280489	0.211228	-0.674581	-0.36815	-0.267638	0.025073	0.464515	-9.084148	3.472207	5.49676	0.524362	-0.421306	0.064058	-0.680822	0.228188	-0.009111
21	-4.065288	-3.788615	-9.618755	0.173262	0.024071	0.053981	0.110988	0.048333	-0.011212	22.402855	7.719693	1.850584	0.235837	-0.732635	-0.397507	-0.381233	0.678733	0.136748	-17.721003	4.739679	6.410335	0.827802	-0.438001	0.148013	-0.601823	-0.035578	-0.142113	-2.067575	-3.703566	-12.024131	0.146221	-0.008259	0.049335	0.020461	-0.016024	-0.00089	19.542736	7.072737	0.81443	0.077358	-0.689536	-0.309448	-0.123969	0.23811	0.15881	-16.963861	5.10789	5.249336	0.624554	-0.413347	0.134337	-0.995889	0.07368	-0.081008	-3.452657	-1.701338	-10.481151	0.268068	-0.075678	0.017422	0.2292	-0.106177	0.00336	21.806118	8.439168	4.393999	0.173597	-0.69951	-0.392575	-0.217917	0.272723	0.268271	-16.503153	3.820316	7.145867	0.732895	-0.438227	0.119466	-1.105701	0.133119	-0.064999	-2.424909	0.445336	-8.034064	0.305464	-0.053513	0.027336	0.194799	-0.05376	-0.001707	18.856253	6.842537	0.016919	0.233313	-0.654706	-0.349965	-0.340974	0.371289	0.282629	-12.918966	4.627672	4.983566	0.672656	-0.4144	0.088395	-0.677361	0.104759	-0.036785	-0.179497	2.201256	-8.574063	0.323141	-0.098859	0.018641	0.150109	-0.057475	0.000438	17.054365	7.413583	0.739779	0.239644	-0.679489	-0.366887	-0.33279	0.082504	0.445223	-9.543852	3.635731	5.553636	0.548684	-0.431281	0.066933	-0.568108	0.141035	-0.001713
22	-3.782609	-4.585335	-9.546217	0.146241	0.040958	0.054339	0.104284	0.075616	-0.021605	21.705387	8.138815	1.775423	0.259597	-0.742005	-0.394569	-0.475468	0.816546	0.035924	-17.945042	4.52332	6.763479	0.837808	-0.424963	0.149435	-0.208633	-0.16403	-0.150481	-1.990029	-4.50049	-12.002512	0.111744	0.014748	0.050385	0.026649	0.028891	-0.010729	18.838049	7.279634	0.898006	0.093649	-0.666637	-0.286523	-0.169001	0.323358	0.059513	-17.546881	5.052555	5.50168	0.640923	-0.389032	0.13371	-0.751445	-0.027264	-0.089631	-3.103469	-2.248022	-10.568456	0.249058	-0.064067	0.014151	0.236199	-0.090315	0.00146	21.254669	8.691547	4.543974	0.21804	-0.705012	-0.395348	-0.317119	0.378133	0.195783	-17.033508	3.822273	7.389807	0.775585	-0.440662	0.120996	-0.876265	0.029159	-0.07956	-2.155484	0.031327	-7.998812	0.288083	-0.040506	0.029891	0.208766	-0.043483	-0.005626	18.227819	7.18032	0.215394	0.245216	-0.647551	-0.335253	-0.391196	0.474374	0.227093	-13.272026	4.641275	5.163733	0.688193	-0.402398	0.091159	-0.487838	0.011025	-0.042392	-0.002132	1.942272	-8.544952	0.313667	-0.092048	0.017948	0.139456	-0.068731	-0.003072	16.437117	7.610191	1.157439	0.277777	-0.681951	-0.366287	-0.41412	0.162365	0.400257	-9.894255	3.718486	5.562858	0.572179	-0.435439	0.068735	-0.435761	0.043839	0.002395
23	-3.466687	-5.306949	-9.398896	0.11869	0.057098	0.053574	0.091248	0.093025	-0.028191	20.95433	8.57716	1.588121	0.287403	-0.758103	-0.39801	-0.563498	0.918114	-0.060397	-17.985819	4.193748	7.098573	0.842358	-0.408943	0.149469	0.124874	-0.254251	-0.156402	-1.863082	-5.290052	-11.910384	0.074577	0.034243	0.046072	0.026173	0.064944	-0.016311	18.081329	7.500675	0.847773	0.136502	-0.688892	-0.296052	-0.264398	0.428969	-0.027091	-17.962025	4.890483	5.754373	0.667178	-0.388534	0.133242	-0.519202	-0.117696	-0.101131	-2.720296	-2.789521	-10.622887	0.233693	-0.056843	0.009134	0.239797	-0.077798	0.00039	20.644516	8.96815	4.603767	0.281424	-0.722254	-0.410081	-0.45515	0.488809	0.120265	-17.418575	3.719764	7.65287	0.823272	-0.44757	0.122133	-0.631196	-0.073253	-0.096061	-1.854803	-0.401505	-7.920747	0.271357	-0.032031	0.027417	0.21576	-0.035084	-0.007503	17.561092	7.554737	0.345288	0.285435	-0.680426	-0.351115	-0.482451	0.586221	0.183418	-13.508015	4.567005	5.348795	0.713772	-0.412794	0.092694	-0.29877	-0.067938	-0.049665	0.1612	1.620128	-8.442053	0.298591	-0.084322	0.015341	0.12116	-0.076307	-0.005313	15.794662	7.831748	1.505099	0.323597	-0.713773	-0.383591	-0.50281	0.258529	0.347402	-10.138358	3.718221	5.544436	0.593959	-0.451653	0.070068	-0.30117	-0.050126	0.003221
