	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d
7	-4.069769	-1.913816	-3.083953	0.329545	-0.010936	-0.019405	-0.679013	-0.001198	-0.007971	22.038214	-1.94415	0.547448	-0.274849	0.060972	-0.024271	0.109532	-0.004261	0.001795	-2.148553	-0.827698	-4.646989	0.012853	-0.01321	-0.017464	-0.020677	0.010449	0.012541	-3.795517	-4.62282	-3.281669	0.365992	0.016221	-0.02393	-0.944771	0.008545	-0.022347	23.969032	1.840728	0.628242	-0.288756	-0.030291	-0.096593	0.115661	-0.010405	-0.002453	-0.664741	-1.0506	-5.071899	-0.017221	-0.054808	-0.020545	0.023949	0.045724	0.011075	-4.490981	0.321873	-3.105369	0.356018	0.00732	-0.005128	-0.876457	0.002958	-0.002984	24.248095	-3.075291	-0.01456	-0.252608	0.077025	0.005568	0.052349	-0.028435	-0.002045	-1.639233	-1.268445	-4.824482	0.01785	0.019657	-0.004387	-0.033317	-0.006881	0.006271	-3.85154	-3.397646	-3.148165	0.30977	0.004904	-0.0152	-0.653281	0.000865	-0.012939	21.955162	0.390172	2.444654	-0.248263	0.002562	-0.048499	0.112947	0.000755	0.012866	0.117682	-0.761501	-2.999357	-0.036258	-0.01309	-0.014621	0.050555	0.008904	0.00951	-5.10388	-3.405128	-4.003788	0.310192	0.008781	-0.012332	-0.750672	0.004534	-0.008242	24.005325	-0.572196	1.62955	-0.28478	0.025923	-0.024749	0.162233	0.005104	0.014484	-0.88043	0.284684	-3.753296	-0.029361	-0.016352	-0.009985	0.040377	0.007783	0.004255
8	-4.868007	-1.928938	-3.257123	0.352758	-0.013428	-0.014653	-0.646086	-0.00048	-0.006425	21.876886	-1.923913	0.58248	-0.405139	0.06295	-0.033573	0.162782	0.003193	0.005023	-2.819102	-0.495829	-4.342685	-0.012587	-0.035964	-0.010919	0.021667	0.03214	0.00755	-4.839041	-4.757907	-3.66433	0.400228	0.016657	-0.017257	-0.919161	0.004585	-0.014816	23.822258	1.687138	0.708395	-0.431452	-0.026345	-0.095441	0.128173	-0.013131	0.00926	-1.288664	-0.688688	-4.879079	-0.047536	-0.076213	-0.011994	0.078814	0.070419	0.004263	-5.46693	0.187793	-3.358854	0.379066	0.009153	0.001719	-0.816323	0.003103	0.000968	24.170294	-2.888047	0.087562	-0.396363	0.088859	0.000389	0.075044	-0.01966	-0.000173	-2.450401	-1.111405	-4.216592	-0.007375	0.009926	0.002376	0.01511	-0.00492	-0.003307	-4.725259	-3.410099	-3.510219	0.339577	-0.000564	-0.009162	-0.621104	-0.000006	-0.007486	21.776249	0.303058	2.636742	-0.349485	-0.021024	-0.070477	0.129513	-0.009044	0.030152	-0.528459	-0.454605	-2.77327	-0.050175	-0.049538	-0.007076	0.081423	0.036516	0.00272	-6.104246	-3.568927	-4.302333	0.343024	0.009297	-0.004605	-0.736756	0.003583	-0.00297	23.76166	-0.5564	1.948219	-0.377846	0.020223	-0.029374	0.219031	0.007002	0.023744	-1.496378	0.492975	-3.614305	-0.038772	-0.03576	-0.000597	0.058208	0.018158	0.000117
9	-5.56375	-1.914766	-3.44225	0.379192	-0.015699	-0.011599	-0.591265	0.000208	-0.005548	21.716673	-1.935098	0.683657	-0.451216	0.039541	-0.05269	0.183471	0.007266	0.016507	-3.540475	-0.136939	-4.055813	0.013159	-0.06959	-0.004815	-0.024251	0.064895	0.002952	-5.741645	-4.795315	-4.008043	0.42644	0.015878	-0.009737	-0.819462	0.001217	-0.007556	23.716105	1.497619	0.873643	-0.529691	-0.043023	-0.108953	0.10636	-0.028565	0.030256	-2.029415	-0.298682	-4.763679	-0.044662	-0.112699	-0.001346	0.086489	0.109376	0.0002	-6.300149	0.079738	-3.605773	0.404083	0.006031	0.004209	-0.723633	0.001806	0.00231	24.100935	-2.752484	0.264037	-0.447649	0.058858	-0.030202	0.083206	-0.000764	0.017592	-3.342996	-0.901557	-3.643176	0.025819	-0.025766	0.007272	-0.057639	0.016273	-0.009086	-5.464099	-3.352659	-3.851662	0.364388	-0.008056	-0.003408	-0.546184	0.00099	-0.002668	21.632196	0.18217	2.930558	-0.404839	-0.060682	-0.102247	0.120851	-0.036228	0.065467	-1.278118	-0.132083	-2.663655	-0.031117	-0.098166	0.001381	0.057717	0.074504	-0.000142	-6.976644	-3.678209	-4.591079	0.371432	0.006944	-0.000559	-0.679631	0.001988	-0.000355	23.5161	-0.5662	2.384536	-0.441532	-0.003353	-0.052986	0.259468	-0.001717	0.055009	-2.169571	0.715134	-3.569506	-0.025666	-0.071718	0.005834	0.042012	0.038154	0.000107
10	-6.143961	-1.884341	-3.642957	0.402486	-0.021738	-0.009889	-0.509442	0.000485	-0.005141	21.555733	-1.96516	0.878113	-0.428765	-0.017752	-0.092254	0.182452	-0.00535	0.048888	-4.310975	0.22367	-3.801803	0.076624	-0.12265	0.00162	-0.149164	0.112158	-0.000833	-6.473517	-4.764815	-4.309085	0.453847	0.008781	-0.003596	-0.679566	-0.000398	-0.002452	23.642691	1.281004	1.139732	-0.506564	-0.11382	-0.165055	0.068612	-0.091912	0.079547	-2.883597	0.104376	-4.730211	0.03195	-0.185003	0.009813	-0.070003	0.181321	0.000593	-6.974256	-0.01642	-3.846059	0.425614	-0.000087	0.006217	-0.597866	-0.000024	0.003277	24.032324	-2.679216	0.534132	-0.423422	-0.01477	-0.087853	0.088834	-0.00324	0.063802	-4.312485	-0.641476	-3.13966	0.102587	-0.086602	0.01468	-0.244738	0.065405	-0.015265	-6.054212	-3.247322	-4.173023	0.383979	-0.0192	-0.000215	-0.443417	0.00377	-0.00016	21.513401	0.029323	3.340134	-0.406746	-0.127133	-0.156517	0.106119	-0.096096	0.135129	-2.121991	0.195623	-2.667943	0.020482	-0.167199	0.008942	-0.041935	0.126354	0.001378	-7.70712	-3.752186	-4.875357	0.390325	-0.000132	0.003784	-0.581742	-0.000032	0.002396	23.266432	-0.60305	2.937002	-0.451014	-0.065074	-0.106292	0.274624	-0.043058	0.133013	-2.897425	0.949133	-3.60882	0.01654	-0.134392	0.01396	-0.029025	0.073738	0.00279
11	-6.604352	-1.856626	-3.859532	0.415684	-0.028937	-0.006577	-0.403896	-0.000586	-0.003631	21.385654	-2.002147	1.172886	-0.408975	-0.09501	-0.148047	0.193403	-0.037171	0.110963	-5.117255	0.569397	-3.583983	0.135955	-0.187633	0.011625	-0.272674	0.162803	-0.004907	-7.022378	-4.703893	-4.563735	0.467164	0.000505	0.000531	-0.49712	-0.000041	0.000303	23.585552	1.049938	1.501289	-0.482244	-0.193544	-0.232469	0.058945	-0.175122	0.153909	-3.830147	0.509949	-4.76879	0.107	-0.26453	0.02094	-0.254202	0.256028	0.004709	-7.485447	-0.120327	-4.076077	0.433873	-0.005692	0.008885	-0.443852	-0.001955	0.00434	23.94949	-2.671393	0.896286	-0.4243	-0.081867	-0.143942	0.11666	-0.035885	0.121695	-5.337865	-0.331778	-2.722512	0.161442	-0.144679	0.02396	-0.39936	0.126259	-0.019389	-6.496057	-3.124563	-4.474966	0.395862	-0.031734	0.002593	-0.326535	0.006267	0.001824	21.401619	-0.148486	3.856597	-0.389293	-0.209716	-0.223544	0.10748	-0.183402	0.235034	-3.033993	0.522584	-2.764986	0.079792	-0.246786	0.018286	-0.172857	0.181677	0.006246	-8.291234	-3.81794	-5.157879	0.398311	-0.006651	0.009386	-0.458401	-0.001752	0.005846	23.004402	-0.661314	3.587655	-0.444498	-0.138377	-0.165944	0.291267	-0.106156	0.235331	-3.666719	1.193084	-3.710391	0.063592	-0.203172	0.024793	-0.116378	0.113582	0.007956
12	-6.948257	-1.854586	-4.089102	0.42349	-0.037604	-0.001629	-0.293579	-0.004389	-0.000924	21.192234	-2.037388	1.555863	-0.390519	-0.17494	-0.202859	0.217576	-0.077987	0.188952	-5.935915	0.894077	-3.395596	0.191157	-0.253153	0.024664	-0.382331	0.206346	-0.008821	-7.391566	-4.648796	-4.767788	0.46568	-0.005968	0.00507	-0.305266	0.000246	0.002222	23.521271	0.818869	1.930485	-0.483168	-0.268806	-0.295825	0.084109	-0.250772	0.229235	-4.832683	0.912829	-4.854654	0.162219	-0.339931	0.034681	-0.398961	0.321929	0.010883	-7.840589	-0.256148	-4.291152	0.434166	-0.010165	0.013103	-0.28942	-0.004517	0.005668	23.833239	-2.726481	1.330442	-0.428447	-0.137437	-0.186734	0.165095	-0.085136	0.170657	-6.38544	0.028053	-2.388857	0.21327	-0.195033	0.035407	-0.527847	0.191652	-0.021276	-6.800533	-3.018312	-4.756277	0.399526	-0.041188	0.006418	-0.211628	0.004989	0.004138	21.272362	-0.337537	4.449113	-0.362803	-0.286453	-0.281335	0.127329	-0.263975	0.329343	-3.976422	0.843612	-2.918119	0.137627	-0.318568	0.030085	-0.301509	0.224046	0.012976	-8.732783	-3.906402	-5.436203	0.400242	-0.010568	0.015212	-0.33177	-0.003744	0.008984	22.717487	-0.730022	4.303462	-0.428412	-0.204575	-0.215833	0.313682	-0.164871	0.326739	-4.454675	1.444227	-3.845176	0.111946	-0.26487	0.036569	-0.206406	0.14901	0.013474
13	-7.184324	-1.899243	-4.326751	0.428371	-0.041901	0.003948	-0.188359	-0.010706	0.002219	20.960152	-2.065119	2.002537	-0.364742	-0.239836	-0.240931	0.245423	-0.110803	0.254919	-6.739357	1.197601	-3.22417	0.246781	-0.305433	0.037842	-0.476184	0.233507	-0.012317	-7.59674	-4.630597	-4.918732	0.461368	-0.009418	0.011422	-0.136458	-0.000615	0.003368	23.423073	0.603069	2.384	-0.462014	-0.340762	-0.348075	0.134034	-0.299803	0.279094	-5.845281	1.30908	-4.952267	0.224214	-0.407536	0.051258	-0.544401	0.374397	0.015921	-8.053125	-0.447239	-4.488	0.431016	-0.014498	0.018531	-0.149204	-0.008598	0.006755	23.664303	-2.834071	1.805689	-0.408504	-0.197188	-0.225228	0.217532	-0.144387	0.209342	-7.416613	0.433199	-2.121296	0.27254	-0.247915	0.049329	-0.651062	0.264089	-0.021876	-6.985985	-2.963411	-5.01434	0.399971	-0.04788	0.011964	-0.112443	-0.001369	0.006807	21.100925	-0.516403	5.07355	-0.321547	-0.34891	-0.32004	0.153606	-0.30485	0.38787	-4.907091	1.149819	-3.083181	0.197667	-0.376455	0.04388	-0.418858	0.243264	0.018258	-9.042178	-4.048603	-5.703805	0.399065	-0.012788	0.023224	-0.214283	-0.006505	0.012318	22.392591	-0.793006	5.040054	-0.401618	-0.267187	-0.255807	0.335218	-0.203252	0.39026	-5.233212	1.696052	-3.979805	0.161756	-0.320858	0.05107	-0.289437	0.176326	0.017176
14	-7.323589	-2.006366	-4.566187	0.428599	-0.043892	0.010386	-0.091816	-0.018622	0.005573	20.678429	-2.077866	2.486788	-0.327457	-0.29786	-0.268278	0.263058	-0.128099	0.306094	-7.503765	1.477417	-3.058708	0.303068	-0.349717	0.051459	-0.548491	0.243831	-0.016372	-7.661938	-4.675641	-5.017307	0.454767	-0.011267	0.018661	0.000354	-0.002556	0.002793	23.268251	0.42004	2.816184	-0.418053	-0.405599	-0.386234	0.188001	-0.301314	0.291099	-6.82225	1.689549	-5.024373	0.292307	-0.465343	0.06869	-0.670158	0.40384	0.015016	-8.139446	-0.71223	-4.665282	0.425661	-0.016385	0.020955	-0.027761	-0.012715	0.006073	23.42985	-2.969792	2.291008	-0.377787	-0.263392	-0.269101	0.263491	-0.196884	0.247196	-8.396774	0.863814	-1.896723	0.333577	-0.306589	0.061819	-0.744779	0.331357	-0.021316	-7.072883	-2.988886	-5.24562	0.399686	-0.051056	0.018078	-0.030788	-0.01169	0.008613	20.868177	-0.656795	5.684081	-0.268293	-0.398189	-0.342549	0.170753	-0.288209	0.405921	-5.788435	1.423894	-3.219589	0.259286	-0.420848	0.05765	-0.51072	0.231808	0.018078	-9.233062	-4.270691	-5.952944	0.391887	-0.013442	0.029209	-0.108959	-0.009479	0.012942	22.020782	-0.829568	5.75049	-0.377711	-0.330493	-0.295871	0.358027	-0.20767	0.432379	-5.97542	1.935533	-4.083017	0.20457	-0.375785	0.064584	-0.342902	0.190428	0.015369
15	-7.377335	-2.187302	-4.801146	0.428237	-0.04385	0.017521	-0.006384	-0.026856	0.008637	20.344891	-2.06073	2.989007	-0.283072	-0.34931	-0.286572	0.261777	-0.119762	0.344854	-8.213883	1.720929	-2.894382	0.360262	-0.386231	0.064997	-0.599961	0.227898	-0.020847	-7.614488	-4.802467	-5.067675	0.443036	-0.008462	0.022419	0.103093	-0.003574	0.000304	23.044376	0.290778	3.190678	-0.371281	-0.470314	-0.424724	0.231748	-0.248444	0.281261	-7.727459	2.035704	-5.041231	0.357912	-0.519292	0.082899	-0.745543	0.401713	0.005114	-8.116244	-1.061788	-4.822265	0.415137	-0.017676	0.020314	0.073431	-0.01715	0.004321	23.1264	-3.094346	2.76488	-0.337547	-0.365032	-0.34252	0.288832	-0.23936	0.313383	-9.301845	1.282076	-1.697822	0.399437	-0.389869	0.076065	-0.813029	0.388873	-0.022044	-7.078697	-3.111247	-5.445458	0.397495	-0.04968	0.022557	0.036288	-0.022442	0.008339	20.564913	-0.729111	6.241753	-0.2236	-0.434495	-0.354421	0.178831	-0.21188	0.391545	-6.59462	1.643879	-3.29978	0.313198	-0.451939	0.068847	-0.556054	0.188402	0.010782	-9.318702	-4.586174	-6.174513	0.38048	-0.01256	0.030644	-0.018574	-0.011429	0.01017	21.600113	-0.817503	6.395329	-0.345749	-0.429076	-0.367758	0.364553	-0.180227	0.493667	-6.660845	2.144098	-4.134567	0.249242	-0.453664	0.077032	-0.379763	0.191802	0.007933
16	-7.355359	-2.448939	-5.025438	0.422922	-0.040207	0.021928	0.068747	-0.032462	0.00952	19.966705	-1.99543	3.497406	-0.252885	-0.396084	-0.305264	0.257915	-0.082361	0.383631	-8.864198	1.910253	-2.734272	0.407782	-0.417852	0.075736	-0.618496	0.184101	-0.02408	-7.480131	-5.019572	-5.076273	0.429558	-0.002588	0.023161	0.175613	-0.00162	-0.002422	22.75116	0.237608	3.487009	-0.32374	-0.54479	-0.471955	0.253774	-0.139191	0.26556	-8.538966	2.322462	-4.987852	0.423319	-0.575465	0.094897	-0.777081	0.35976	-0.011812	-7.999076	-1.495316	-4.958066	0.405665	-0.014514	0.020965	0.155924	-0.016668	0.002898	22.760828	-3.167415	3.218427	-0.275183	-0.437824	-0.381657	0.271288	-0.212698	0.356199	-10.120945	1.645952	-1.520374	0.474731	-0.446976	0.087669	-0.868036	0.36992	-0.021808	-7.016682	-3.336455	-5.609377	0.388403	-0.045475	0.023898	0.090865	-0.030777	0.006104	20.194141	-0.712587	6.717249	-0.202914	-0.488219	-0.384084	0.190589	-0.09869	0.376922	-7.315104	1.793558	-3.311314	0.35252	-0.489426	0.078619	-0.554205	0.130376	-0.001564	-9.309671	-4.991751	-6.35892	0.371358	-0.005572	0.031285	0.058643	-0.006046	0.00643	21.135891	-0.736936	6.94834	-0.284699	-0.494356	-0.40585	0.324519	-0.079645	0.483546	-7.278093	2.300897	-4.129502	0.30787	-0.501798	0.084987	-0.416672	0.149777	-0.002921
17	-7.265637	-2.791329	-5.233217	0.414666	-0.035233	0.022969	0.133584	-0.034931	0.008355	19.55562	-1.869541	4.00362	-0.22415	-0.461909	-0.342078	0.242602	-0.022338	0.442579	-9.455443	2.032804	-2.586585	0.455297	-0.459506	0.085334	-0.626369	0.124685	-0.025614	-7.279813	-5.323786	-5.051284	0.411891	0.012867	0.023467	0.222997	0.010469	-0.004608	22.39819	0.279205	3.700668	-0.299985	-0.554753	-0.464764	0.273933	0.026175	0.220815	-9.248759	2.525425	-4.864762	0.468951	-0.577479	0.098749	-0.741381	0.24917	-0.030519	-7.801499	-2.001256	-5.072389	0.38626	-0.002716	0.022751	0.217075	-0.003503	0.001633	22.347586	-3.164046	3.650412	-0.257037	-0.448169	-0.373909	0.276689	-0.124916	0.359518	-10.854325	1.928527	-1.370967	0.514813	-0.454168	0.092597	-0.840046	0.278688	-0.018754	-6.895643	-3.661142	-5.735201	0.378504	-0.037755	0.024669	0.136527	-0.033299	0.003498	19.770357	-0.601077	7.093265	-0.168623	-0.5337	-0.404508	0.174632	0.047196	0.336118	-7.952771	1.869784	-3.25601	0.399003	-0.513756	0.085939	-0.553135	0.06353	-0.015392	-9.212652	-5.469772	-6.498233	0.35358	0.00785	0.033795	0.124406	0.009458	0.002536	20.638746	-0.577257	7.39584	-0.262971	-0.511806	-0.402739	0.314555	0.056663	0.41109	-7.823603	2.392077	-4.076408	0.340335	-0.506231	0.090405	-0.403064	0.079389	-0.013192
18	-7.114629	-3.207019	-5.419071	0.403398	-0.024232	0.024719	0.188181	-0.027755	0.007087	19.123688	-1.682314	4.497569	-0.195324	-0.48736	-0.347674	0.217862	0.05354	0.450984	-9.990842	2.088968	-2.459547	0.499147	-0.467922	0.090244	-0.620808	0.053656	-0.024097	-7.029455	-5.70162	-5.002477	0.386506	0.03273	0.024618	0.248499	0.031491	-0.006309	21.99921	0.422814	3.835915	-0.308237	-0.530559	-0.431273	0.311172	0.181531	0.170251	-9.857773	2.631702	-4.681713	0.487401	-0.546548	0.098544	-0.650646	0.124602	-0.046635	-7.53466	-2.560236	-5.165753	0.364026	0.009364	0.02375	0.260413	0.01293	0.000386	21.902615	-3.076086	4.05765	-0.238999	-0.45534	-0.366257	0.270187	-0.028291	0.357078	-11.507603	2.121958	-1.256247	0.548329	-0.45332	0.095271	-0.796189	0.179427	-0.014618	-6.720138	-4.072154	-5.822121	0.362671	-0.023268	0.026095	0.173943	-0.024393	0.00089	19.313257	-0.40202	7.36581	-0.165542	-0.531493	-0.388496	0.179744	0.183998	0.259972	-8.518015	1.880646	-3.148553	0.42585	-0.497065	0.088409	-0.523248	0.003557	-0.025887	-9.030043	-5.993851	-6.587762	0.333513	0.022499	0.03497	0.180544	0.028282	-0.001722	20.121696	-0.342623	7.733598	-0.242182	-0.521488	-0.395274	0.295748	0.185274	0.329615	-8.3005	2.419271	-3.991723	0.370625	-0.499858	0.092758	-0.381787	0.017	-0.020013
19	-6.907531	-3.680253	-5.578663	0.385333	-0.01173	0.027625	0.230699	-0.014687	0.005769	18.680819	-1.44374	4.965739	-0.19698	-0.485691	-0.335865	0.22178	0.120344	0.420875	-10.473648	2.090509	-2.357459	0.518914	-0.454033	0.09325	-0.581532	-0.002261	-0.020993	-6.74006	-6.132261	-4.940177	0.360043	0.055449	0.02523	0.261084	0.058766	-0.007158	21.566154	0.658645	3.898183	-0.295952	-0.507147	-0.400574	0.320235	0.299228	0.122539	-10.370655	2.647484	-4.450479	0.510708	-0.507965	0.094997	-0.564319	0.029983	-0.057608	-7.207265	-3.147801	-5.238497	0.340469	0.020386	0.022287	0.289313	0.028778	-0.000668	21.438656	-2.908605	4.431589	-0.214957	-0.474721	-0.371968	0.248643	0.065771	0.354264	-12.08792	2.233238	-1.177585	0.58083	-0.456508	0.096354	-0.749785	0.095958	-0.009977	-6.49205	-4.549866	-5.870678	0.343159	-0.008223	0.026824	0.204396	-0.009595	-0.001672	18.841946	-0.134476	7.541217	-0.173425	-0.528752	-0.374719	0.190368	0.286829	0.189675	-9.022492	1.843615	-3.011212	0.443235	-0.475282	0.089267	-0.487189	-0.031635	-0.031025	-8.761843	-6.532805	-6.625935	0.31012	0.036904	0.034739	0.225872	0.045631	-0.005596	19.598576	-0.050611	7.96325	-0.224469	-0.530249	-0.389934	0.273117	0.289807	0.24773	-8.716775	2.399169	-3.893213	0.396673	-0.48872	0.092876	-0.35705	-0.022541	-0.022345
20	-6.648129	-4.189888	-5.709383	0.364287	0.001712	0.029432	0.263103	0.002231	0.003964	18.234064	-1.170746	5.393219	-0.195282	-0.486203	-0.327579	0.219152	0.17072	0.37939	-10.907373	2.056913	-2.28025	0.535376	-0.438841	0.094746	-0.538735	-0.03154	-0.016944	-6.418327	-6.592114	-4.873644	0.329721	0.073543	0.024403	0.262729	0.081206	-0.006923	21.107264	0.961466	3.893272	-0.287063	-0.502295	-0.388006	0.327228	0.383857	0.078576	-10.794586	2.596306	-4.183202	0.523639	-0.479251	0.091689	-0.470315	-0.021917	-0.064189	-6.826243	-3.738815	-5.289609	0.312548	0.031858	0.022767	0.302334	0.044165	-0.001614	20.964247	-2.678997	4.760675	-0.21771	-0.481969	-0.370125	0.254006	0.144772	0.326267	-12.602744	2.283292	-1.13306	0.59097	-0.446696	0.097648	-0.677485	0.037998	-0.005023	-6.211439	-5.072134	-5.883116	0.322268	0.006193	0.026234	0.229334	0.007658	-0.003791	18.370678	0.174324	7.630577	-0.165435	-0.533025	-0.368429	0.179483	0.353616	0.127341	-9.476683	1.783216	-2.866698	0.4645	-0.456337	0.08853	-0.461609	-0.040147	-0.03058	-8.408941	-7.0549	-6.612897	0.282543	0.051544	0.035776	0.256492	0.059135	-0.009234	19.081446	0.276147	8.091756	-0.206746	-0.528747	-0.376524	0.246515	0.358658	0.164486	-9.082677	2.35397	-3.797263	0.418892	-0.466951	0.092327	-0.332781	-0.038149	-0.020735
21	-6.338819	-4.711578	-5.809586	0.343122	0.013559	0.029822	0.287882	0.017541	0.001945	17.787565	-0.883361	5.766605	-0.182659	-0.495959	-0.327275	0.202971	0.207787	0.333949	-11.29564	2.010425	-2.225173	0.551954	-0.428397	0.095399	-0.497111	-0.037927	-0.01262	-6.068283	-7.05895	-4.809454	0.293869	0.092204	0.024233	0.253243	0.101457	-0.006446	20.627987	1.299667	3.829457	-0.28383	-0.504054	-0.381302	0.337231	0.431849	0.035039	-11.139748	2.509717	-3.892967	0.522858	-0.451261	0.089207	-0.37702	-0.036598	-0.066642	-6.39803	-4.3112	-5.317658	0.276803	0.046278	0.027256	0.295642	0.060888	-0.002976	20.483624	-2.411803	5.03353	-0.2311	-0.459921	-0.343881	0.270357	0.190901	0.263257	-13.058584	2.300433	-1.1185	0.587109	-0.412623	0.097483	-0.596797	0.010647	0.000207	-5.87812	-5.618155	-5.862857	0.294346	0.019931	0.027101	0.242815	0.025217	-0.005714	17.908249	0.495549	7.64729	-0.17422	-0.531213	-0.357779	0.18454	0.378303	0.070241	-9.889722	1.725582	-2.733998	0.469887	-0.432699	0.088546	-0.427216	-0.026466	-0.02623	-7.975876	-7.532095	-6.550983	0.253111	0.064226	0.036717	0.270899	0.064528	-0.0124	18.576487	0.61681	8.130093	-0.194044	-0.522527	-0.361273	0.225788	0.394598	0.090175	-9.40678	2.304137	-3.716448	0.43287	-0.441399	0.091053	-0.305604	-0.034476	-0.016319
22	-5.981732	-5.222372	-5.877698	0.31677	0.024429	0.032439	0.30014	0.030152	-0.000086	17.343126	-0.596655	6.076044	-0.180574	-0.500985	-0.322162	0.198743	0.232392	0.275746	-11.641924	1.968404	-2.188122	0.556628	-0.413634	0.097493	-0.446444	-0.029708	-0.008596	-5.692654	-7.514387	-4.750311	0.253267	0.110554	0.025756	0.233427	0.116945	-0.006266	20.131651	1.643829	3.718175	-0.27539	-0.496656	-0.366168	0.338985	0.435837	-0.004519	-11.418392	2.417787	-3.594402	0.515682	-0.416963	0.086479	-0.297368	-0.025629	-0.064354	-5.929373	-4.848762	-5.321359	0.239077	0.057163	0.029484	0.275195	0.069456	-0.00433	19.997581	-2.129769	5.241992	-0.211479	-0.453752	-0.329325	0.248772	0.221797	0.203618	-13.461309	2.310042	-1.12854	0.594875	-0.390169	0.096428	-0.533898	0.007322	0.00518	-5.494818	-6.172253	-5.81492	0.260625	0.032389	0.02835	0.241591	0.041019	-0.007353	17.458595	0.805763	7.606829	-0.173087	-0.524999	-0.344219	0.178396	0.369994	0.023891	-10.268858	1.691387	-2.626619	0.475994	-0.409168	0.088146	-0.39913	-0.001149	-0.019047	-7.472281	-7.943892	-6.445745	0.215305	0.0741	0.037255	0.25945	0.061436	-0.014786	18.083393	0.954333	8.091613	-0.201638	-0.514365	-0.346555	0.23056	0.403726	0.02797	-9.694154	2.266063	-3.657071	0.427333	-0.415306	0.089852	-0.267182	-0.018166	-0.011
23	-5.580205	-5.704091	-5.91156	0.285457	0.034808	0.03561	0.29801	0.039569	-0.002552	16.89992	-0.318152	6.316499	-0.166543	-0.507495	-0.316852	0.182666	0.252504	0.2152	-11.948818	1.94026	-2.166152	0.562188	-0.400248	0.099825	-0.398318	-0.015678	-0.004726	-5.293305	-7.944752	-4.694418	0.208539	0.126873	0.027481	0.203576	0.125432	-0.006219	19.619989	1.972096	3.57436	-0.241555	-0.491925	-0.352995	0.307156	0.415238	-0.033502	-11.643389	2.342414	-3.304617	0.515792	-0.387053	0.083374	-0.23888	-0.003858	-0.057675	-5.427439	-5.341215	-5.300049	0.198005	0.063351	0.029849	0.240492	0.069385	-0.005483	19.503454	-1.848581	5.382514	-0.189991	-0.463921	-0.328522	0.227099	0.248879	0.150162	-13.814156	2.32888	-1.157459	0.594515	-0.381046	0.096719	-0.463683	0.015027	0.009373	-5.06864	-6.722854	-5.745378	0.224612	0.043805	0.028729	0.226565	0.054392	-0.008356	17.021183	1.090231	7.526087	-0.13757	-0.532016	-0.340841	0.138896	0.35074	-0.009661	-10.61791	1.691329	-2.55227	0.495124	-0.398387	0.088012	-0.381311	0.026499	-0.010681	-6.912723	-8.279543	-6.30581	0.182726	0.083988	0.036821	0.23821	0.054362	-0.01603	17.597305	1.274845	7.990487	-0.1741	-0.506407	-0.333491	0.198373	0.391627	-0.021851	-9.946732	2.251992	-3.618488	0.437061	-0.39326	0.086887	-0.238436	0.006125	-0.005936
